"","City","Date","Count"
"2765","CASANARE",2020-07-04,11
"2766","CASANARE",2020-08-04,24
"2767","CASANARE",2020-09-04,33
"2768","CASANARE",2020-10-05,102
"2769","CASANARE",2020-11-05,42
"2770","CASANARE",2020-05-05,2
"2771","CASANARE",2020-06-05,2
"2772","CASANARE",2020-07-05,2
"2773","CASANARE",2020-08-05,19
"2774","CASANARE",2020-09-05,43
"2775","CASANARE",2020-10-06,68
"2776","CASANARE",2020-11-06,244
"2777","CASANARE",2020-06-06,1
"2778","CASANARE",2020-07-06,12
"2779","CASANARE",2020-08-06,43
"2780","CASANARE",2020-09-06,30
"2781","CASANARE",2020-10-07,77
"2782","CASANARE",2020-11-07,30
"2783","CASANARE",2020-05-07,1
"2784","CASANARE",2020-07-07,7
"2785","CASANARE",2020-08-07,23
"2786","CASANARE",2020-09-07,56
"2787","CASANARE",2020-10-08,102
"2788","CASANARE",2020-11-08,24
"2789","CASANARE",2020-04-08,1
"2790","CASANARE",2020-05-08,1
"2791","CASANARE",2020-06-08,4
"2792","CASANARE",2020-07-08,9
"2793","CASANARE",2020-08-08,28
"2794","CASANARE",2020-09-08,90
"2795","CASANARE",2020-10-09,73
"2796","CASANARE",2020-11-09,94
"2797","CASANARE",2020-06-09,4
"2798","CASANARE",2020-07-09,15
"2799","CASANARE",2020-08-09,11
"2800","CASANARE",2020-09-09,32
"2801","CAUCA",2020-10-01,159
"2802","CAUCA",2020-11-01,107
"2803","CAUCA",2020-04-01,2
"2804","CAUCA",2020-05-01,1
"2805","CAUCA",2020-06-01,11
"2806","CAUCA",2020-07-01,61
"2807","CAUCA",2020-08-01,71
"2808","CAUCA",2020-09-01,123
"2809","CAUCA",2020-10-10,96
"2810","CAUCA",2020-11-10,65
"2811","CAUCA",2020-05-10,1
"2812","CAUCA",2020-06-10,15
"2813","CAUCA",2020-07-10,54
"2814","CAUCA",2020-08-10,135
"2815","CAUCA",2020-09-10,115
"2816","CAUCA",2020-10-11,107
"2817","CAUCA",2020-11-11,71
"2818","CAUCA",2020-05-11,1
"2819","CAUCA",2020-06-11,12
"2820","CAUCA",2020-07-11,70
"2821","CAUCA",2020-08-11,85
"2822","CAUCA",2020-09-11,79
"2823","CAUCA",2020-10-12,107
"2824","CAUCA",2020-11-12,55
"2825","CAUCA",2020-05-12,5
"2826","CAUCA",2020-06-12,9
"2827","CAUCA",2020-07-12,56
"2828","CAUCA",2020-08-12,219
"2829","CAUCA",2020-09-12,131
"2830","CAUCA",2020-10-13,109
"2831","CAUCA",2020-11-13,33
"2832","CAUCA",2020-05-13,2
"2833","CAUCA",2020-06-13,19
"2834","CAUCA",2020-07-13,74
"2835","CAUCA",2020-08-13,89
"2836","CAUCA",2020-09-13,88
"2837","CAUCA",2020-10-14,110
"2838","CAUCA",2020-11-14,46
"2839","CAUCA",2020-03-14,2
"2840","CAUCA",2020-04-14,2
"2841","CAUCA",2020-05-14,3
"2842","CAUCA",2020-06-14,15
"2843","CAUCA",2020-07-14,76
"2844","CAUCA",2020-08-14,115
"2845","CAUCA",2020-09-14,202
"2846","CAUCA",2020-10-15,143
"2847","CAUCA",2020-11-15,40
"2848","CAUCA",2020-03-15,2
"2849","CAUCA",2020-05-15,3
"2850","CAUCA",2020-06-15,15
"2851","CAUCA",2020-07-15,86
"2852","CAUCA",2020-08-15,115
"2853","CAUCA",2020-09-15,151
"2854","CAUCA",2020-10-16,82
"2855","CAUCA",2020-11-16,44
"2856","CAUCA",2020-04-16,1
"2857","CAUCA",2020-05-16,2
"2858","CAUCA",2020-06-16,21
"2859","CAUCA",2020-07-16,67
"2860","CAUCA",2020-08-16,158
"2861","CAUCA",2020-09-16,103
"2862","CAUCA",2020-10-17,97
"2863","CAUCA",2020-11-17,57
"2864","CAUCA",2020-03-17,1
"2865","CAUCA",2020-04-17,1
"2866","CAUCA",2020-05-17,6
"2867","CAUCA",2020-06-17,17
"2868","CAUCA",2020-07-17,63
"2869","CAUCA",2020-08-17,136
"2870","CAUCA",2020-09-17,122
"2871","CAUCA",2020-10-18,149
"2872","CAUCA",2020-11-18,58
"2873","CAUCA",2020-03-18,2
"2874","CAUCA",2020-04-18,3
"2875","CAUCA",2020-05-18,4
"2876","CAUCA",2020-06-18,15
"2877","CAUCA",2020-07-18,51
"2878","CAUCA",2020-08-18,176
"2879","CAUCA",2020-09-18,98
"2880","CAUCA",2020-10-19,137
"2881","CAUCA",2020-11-19,54
"2882","CAUCA",2020-04-19,1
"2883","CAUCA",2020-05-19,2
"2884","CAUCA",2020-06-19,27
"2885","CAUCA",2020-07-19,53
"2886","CAUCA",2020-08-19,358
"2887","CAUCA",2020-09-19,98
"2888","CAUCA",2020-10-02,99
"2889","CAUCA",2020-11-02,93
"2890","CAUCA",2020-06-02,8
"2891","CAUCA",2020-07-02,56
"2892","CAUCA",2020-08-02,68
"2893","CAUCA",2020-09-02,139
"2894","CAUCA",2020-10-20,150
"2895","CAUCA",2020-11-20,58
"2896","CAUCA",2020-03-20,2
"2897","CAUCA",2020-04-20,4
"2898","CAUCA",2020-05-20,5
"2899","CAUCA",2020-06-20,36
"2900","CAUCA",2020-07-20,83
"2901","CAUCA",2020-08-20,271
"2902","CAUCA",2020-09-20,107
"2903","CAUCA",2020-10-21,95
"2904","CAUCA",2020-11-21,29
"2905","CAUCA",2020-03-21,3
"2906","CAUCA",2020-05-21,3
"2907","CAUCA",2020-06-21,27
"2908","CAUCA",2020-07-21,74
"2909","CAUCA",2020-08-21,111
"2910","CAUCA",2020-09-21,117
"2911","CAUCA",2020-10-22,117
"2912","CAUCA",2020-11-22,32
"2913","CAUCA",2020-05-22,5
"2914","CAUCA",2020-06-22,63
"2915","CAUCA",2020-07-22,71
"2916","CAUCA",2020-08-22,189
"2917","CAUCA",2020-09-22,148
"2918","CAUCA",2020-10-23,108
"2919","CAUCA",2020-11-23,26
"2920","CAUCA",2020-03-23,1
"2921","CAUCA",2020-04-23,1
"2922","CAUCA",2020-05-23,6
"2923","CAUCA",2020-06-23,38
"2924","CAUCA",2020-07-23,71
"2925","CAUCA",2020-08-23,173
"2926","CAUCA",2020-09-23,116
"2927","CAUCA",2020-10-24,97
"2928","CAUCA",2020-11-24,23
"2929","CAUCA",2020-04-24,1
"2930","CAUCA",2020-05-24,5
"2931","CAUCA",2020-06-24,30
"2932","CAUCA",2020-07-24,119
"2933","CAUCA",2020-08-24,137
"2934","CAUCA",2020-09-24,85
"2935","CAUCA",2020-10-25,88
"2936","CAUCA",2020-11-25,10
"2937","CAUCA",2020-03-25,2
"2938","CAUCA",2020-04-25,1
"2939","CAUCA",2020-05-25,5
"2940","CAUCA",2020-06-25,40
"2941","CAUCA",2020-07-25,83
"2942","CAUCA",2020-08-25,139
"2943","CAUCA",2020-09-25,127
"2944","CAUCA",2020-10-26,96
"2945","CAUCA",2020-11-26,2
"2946","CAUCA",2020-03-26,1
"2947","CAUCA",2020-05-26,6
"2948","CAUCA",2020-06-26,23
"2949","CAUCA",2020-07-26,71
"2950","CAUCA",2020-08-26,153
"2951","CAUCA",2020-09-26,88
"2952","CAUCA",2020-10-27,101
"2953","CAUCA",2020-11-27,1
"2954","CAUCA",2020-03-27,1
"2955","CAUCA",2020-05-27,7
"2956","CAUCA",2020-06-27,35
"2957","CAUCA",2020-07-27,89
"2958","CAUCA",2020-08-27,114
"2959","CAUCA",2020-09-27,184
"2960","CAUCA",2020-10-28,88
"2961","CAUCA",2020-11-28,2
"2962","CAUCA",2020-03-28,2
"2963","CAUCA",2020-05-28,4
"2964","CAUCA",2020-06-28,62
"2965","CAUCA",2020-07-28,102
"2966","CAUCA",2020-08-28,81
"2967","CAUCA",2020-09-28,152
"2968","CAUCA",2020-10-29,101
"2969","CAUCA",2020-04-29,5
"2970","CAUCA",2020-05-29,8
"2971","CAUCA",2020-06-29,39
"2972","CAUCA",2020-07-29,118
"2973","CAUCA",2020-08-29,109
"2974","CAUCA",2020-09-29,135
"2975","CAUCA",2020-10-03,120
"2976","CAUCA",2020-11-03,76
"2977","CAUCA",2020-05-03,2
"2978","CAUCA",2020-06-03,5
"2979","CAUCA",2020-07-03,50
"2980","CAUCA",2020-08-03,127
"2981","CAUCA",2020-09-03,102
"2982","CAUCA",2020-10-30,74
"2983","CAUCA",2020-04-30,7
"2984","CAUCA",2020-05-30,11
"2985","CAUCA",2020-06-30,43
"2986","CAUCA",2020-07-30,137
"2987","CAUCA",2020-08-30,223
"2988","CAUCA",2020-09-30,118
"2989","CAUCA",2020-10-31,49
"2990","CAUCA",2020-05-31,7
"2991","CAUCA",2020-07-31,99
"2992","CAUCA",2020-08-31,132
"2993","CAUCA",2020-10-04,98
"2994","CAUCA",2020-11-04,98
"2995","CAUCA",2020-05-04,1
"2996","CAUCA",2020-06-04,5
"2997","CAUCA",2020-07-04,52
"2998","CAUCA",2020-08-04,136
"2999","CAUCA",2020-09-04,81
"3000","CAUCA",2020-10-05,102
"3001","CAUCA",2020-11-05,71
"3002","CAUCA",2020-05-05,2
"3003","CAUCA",2020-06-05,6
"3004","CAUCA",2020-07-05,86
"3005","CAUCA",2020-08-05,73
"3006","CAUCA",2020-09-05,192
"3007","CAUCA",2020-10-06,104
"3008","CAUCA",2020-11-06,69
"3009","CAUCA",2020-04-06,2
"3010","CAUCA",2020-05-06,2
"3011","CAUCA",2020-06-06,9
"3012","CAUCA",2020-07-06,39
"3013","CAUCA",2020-08-06,110
"3014","CAUCA",2020-09-06,73
"3015","CAUCA",2020-10-07,100
"3016","CAUCA",2020-11-07,61
"3017","CAUCA",2020-05-07,3
"3018","CAUCA",2020-06-07,3
"3019","CAUCA",2020-07-07,51
"3020","CAUCA",2020-08-07,123
"3021","CAUCA",2020-09-07,144
"3022","CAUCA",2020-10-08,110
"3023","CAUCA",2020-11-08,64
"3024","CAUCA",2020-04-08,1
"3025","CAUCA",2020-05-08,1
"3026","CAUCA",2020-06-08,7
"3027","CAUCA",2020-07-08,73
"3028","CAUCA",2020-08-08,81
"3029","CAUCA",2020-09-08,109
"3030","CAUCA",2020-10-09,92
"3031","CAUCA",2020-11-09,69
"3032","CAUCA",2020-03-09,1
"3033","CAUCA",2020-04-09,1
"3034","CAUCA",2020-05-09,3
"3035","CAUCA",2020-06-09,12
"3036","CAUCA",2020-07-09,92
"3037","CAUCA",2020-08-09,116
"3038","CAUCA",2020-09-09,131
"3039","CESAR",2020-10-01,205
"3040","CESAR",2020-11-01,71
"3041","CESAR",2020-04-01,2
"3042","CESAR",2020-05-01,2
"3043","CESAR",2020-06-01,45
"3044","CESAR",2020-07-01,44
"3045","CESAR",2020-08-01,172
"3046","CESAR",2020-09-01,353
"3047","CESAR",2020-10-10,165
"3048","CESAR",2020-11-10,96
"3049","CESAR",2020-04-10,2
"3050","CESAR",2020-06-10,39
"3051","CESAR",2020-07-10,91
"3052","CESAR",2020-08-10,343
"3053","CESAR",2020-09-10,288
"3054","CESAR",2020-10-11,95
"3055","CESAR",2020-11-11,139
"3056","CESAR",2020-04-11,3
"3057","CESAR",2020-05-11,5
"3058","CESAR",2020-06-11,23
"3059","CESAR",2020-07-11,69
"3060","CESAR",2020-08-11,375
"3061","CESAR",2020-09-11,287
"3062","CESAR",2020-10-12,123
"3063","CESAR",2020-11-12,118
"3064","CESAR",2020-05-12,3
"3065","CESAR",2020-06-12,38
"3066","CESAR",2020-07-12,65
"3067","CESAR",2020-08-12,433
"3068","CESAR",2020-09-12,237
"3069","CESAR",2020-10-13,211
"3070","CESAR",2020-11-13,83
"3071","CESAR",2020-04-13,2
"3072","CESAR",2020-05-13,2
"3073","CESAR",2020-06-13,31
"3074","CESAR",2020-07-13,162
"3075","CESAR",2020-08-13,300
"3076","CESAR",2020-09-13,193
"3077","CESAR",2020-10-14,226
"3078","CESAR",2020-11-14,63
"3079","CESAR",2020-03-14,2
"3080","CESAR",2020-04-14,3
"3081","CESAR",2020-05-14,1
"3082","CESAR",2020-06-14,16
"3083","CESAR",2020-07-14,167
"3084","CESAR",2020-08-14,421
"3085","CESAR",2020-09-14,257
"3086","CESAR",2020-10-15,323
"3087","CESAR",2020-11-15,38
"3088","CESAR",2020-03-15,6
"3089","CESAR",2020-04-15,4
"3090","CESAR",2020-05-15,2
"3091","CESAR",2020-06-15,29
"3092","CESAR",2020-07-15,129
"3093","CESAR",2020-08-15,227
"3094","CESAR",2020-09-15,270
"3095","CESAR",2020-10-16,317
"3096","CESAR",2020-11-16,42
"3097","CESAR",2020-03-16,2
"3098","CESAR",2020-04-16,1
"3099","CESAR",2020-05-16,3
"3100","CESAR",2020-06-16,48
"3101","CESAR",2020-07-16,102
"3102","CESAR",2020-08-16,348
"3103","CESAR",2020-09-16,292
"3104","CESAR",2020-10-17,116
"3105","CESAR",2020-11-17,91
"3106","CESAR",2020-04-17,1
"3107","CESAR",2020-05-17,2
"3108","CESAR",2020-06-17,29
"3109","CESAR",2020-07-17,97
"3110","CESAR",2020-08-17,292
"3111","CESAR",2020-09-17,342
"3112","CESAR",2020-10-18,132
"3113","CESAR",2020-11-18,98
"3114","CESAR",2020-03-18,1
"3115","CESAR",2020-04-18,3
"3116","CESAR",2020-05-18,2
"3117","CESAR",2020-06-18,20
"3118","CESAR",2020-07-18,82
"3119","CESAR",2020-08-18,401
"3120","CESAR",2020-09-18,286
"3121","CESAR",2020-10-19,200
"3122","CESAR",2020-11-19,67
"3123","CESAR",2020-03-19,1
"3124","CESAR",2020-05-19,6
"3125","CESAR",2020-06-19,36
"3126","CESAR",2020-07-19,70
"3127","CESAR",2020-08-19,294
"3128","CESAR",2020-09-19,130
"3129","CESAR",2020-10-02,171
"3130","CESAR",2020-11-02,68
"3131","CESAR",2020-04-02,2
"3132","CESAR",2020-06-02,40
"3133","CESAR",2020-07-02,25
"3134","CESAR",2020-08-02,99
"3135","CESAR",2020-09-02,232
"3136","CESAR",2020-10-20,202
"3137","CESAR",2020-11-20,39
"3138","CESAR",2020-03-20,3
"3139","CESAR",2020-04-20,1
"3140","CESAR",2020-05-20,12
"3141","CESAR",2020-06-20,30
"3142","CESAR",2020-07-20,125
"3143","CESAR",2020-08-20,653
"3144","CESAR",2020-09-20,169
"3145","CESAR",2020-10-21,239
"3146","CESAR",2020-11-21,37
"3147","CESAR",2020-03-21,4
"3148","CESAR",2020-04-21,1
"3149","CESAR",2020-05-21,31
"3150","CESAR",2020-06-21,25
"3151","CESAR",2020-07-21,157
"3152","CESAR",2020-08-21,403
"3153","CESAR",2020-09-21,197
"3154","CESAR",2020-10-22,271
"3155","CESAR",2020-11-22,20
"3156","CESAR",2020-05-22,19
"3157","CESAR",2020-06-22,19
"3158","CESAR",2020-07-22,203
"3159","CESAR",2020-08-22,209
"3160","CESAR",2020-09-22,305
"3161","CESAR",2020-10-23,123
"3162","CESAR",2020-11-23,41
"3163","CESAR",2020-03-23,1
"3164","CESAR",2020-04-23,2
"3165","CESAR",2020-05-23,25
"3166","CESAR",2020-06-23,29
"3167","CESAR",2020-07-23,179
"3168","CESAR",2020-08-23,214
"3169","CESAR",2020-09-23,219
"3170","CESAR",2020-10-24,175
"3171","CESAR",2020-11-24,31
"3172","CESAR",2020-03-24,1
"3173","CESAR",2020-05-24,3
"3174","CESAR",2020-06-24,30
"3175","CESAR",2020-07-24,126
"3176","CESAR",2020-08-24,484
"3177","CESAR",2020-09-24,272
"3178","CESAR",2020-10-25,90
"3179","CESAR",2020-11-25,25
"3180","CESAR",2020-03-25,1
"3181","CESAR",2020-04-25,2
"3182","CESAR",2020-05-25,81
"3183","CESAR",2020-06-25,44
"3184","CESAR",2020-07-25,162
"3185","CESAR",2020-08-25,422
"3186","CESAR",2020-09-25,204
"3187","CESAR",2020-10-26,143
"3188","CESAR",2020-11-26,7
"3189","CESAR",2020-03-26,1
"3190","CESAR",2020-04-26,1
"3191","CESAR",2020-05-26,21
"3192","CESAR",2020-06-26,50
"3193","CESAR",2020-07-26,241
"3194","CESAR",2020-08-26,380
"3195","CESAR",2020-09-26,146
"3196","CESAR",2020-10-27,114
"3197","CESAR",2020-11-27,1
"3198","CESAR",2020-05-27,36
"3199","CESAR",2020-06-27,58
"3200","CESAR",2020-07-27,186
"3201","CESAR",2020-08-27,323
"3202","CESAR",2020-09-27,140
"3203","CESAR",2020-10-28,142
"3204","CESAR",2020-03-28,2
"3205","CESAR",2020-05-28,46
"3206","CESAR",2020-06-28,26
"3207","CESAR",2020-07-28,282
"3208","CESAR",2020-08-28,291
"3209","CESAR",2020-09-28,188
"3210","CESAR",2020-10-29,98
"3211","CESAR",2020-03-29,1
"3212","CESAR",2020-04-29,1
"3213","CESAR",2020-05-29,29
"3214","CESAR",2020-06-29,36
"3215","CESAR",2020-07-29,160
"3216","CESAR",2020-08-29,142
"3217","CESAR",2020-09-29,263
"3218","CESAR",2020-10-03,126
"3219","CESAR",2020-11-03,72
"3220","CESAR",2020-06-03,37
"3221","CESAR",2020-07-03,54
"3222","CESAR",2020-08-03,298
"3223","CESAR",2020-09-03,298
"3224","CESAR",2020-10-30,62
"3225","CESAR",2020-05-30,60
"3226","CESAR",2020-06-30,46
"3227","CESAR",2020-07-30,215
"3228","CESAR",2020-08-30,278
"3229","CESAR",2020-09-30,253
"3230","CESAR",2020-10-31,54
"3231","CESAR",2020-03-31,2
"3232","CESAR",2020-05-31,21
"3233","CESAR",2020-07-31,276
"3234","CESAR",2020-08-31,309
"3235","CESAR",2020-10-04,121
"3236","CESAR",2020-11-04,84
"3237","CESAR",2020-04-04,1
"3238","CESAR",2020-06-04,33
"3239","CESAR",2020-07-04,49
"3240","CESAR",2020-08-04,295
"3241","CESAR",2020-09-04,280
"3242","CESAR",2020-10-05,195
"3243","CESAR",2020-11-05,125
"3244","CESAR",2020-04-05,1
"3245","CESAR",2020-06-05,47
"3246","CESAR",2020-07-05,29
"3247","CESAR",2020-08-05,225
"3248","CESAR",2020-09-05,187
"3249","CESAR",2020-10-06,266
"3250","CESAR",2020-11-06,94
"3251","CESAR",2020-05-06,2
"3252","CESAR",2020-06-06,32
"3253","CESAR",2020-07-06,74
"3254","CESAR",2020-08-06,245
"3255","CESAR",2020-09-06,136
"3256","CESAR",2020-10-07,169
"3257","CESAR",2020-11-07,65
"3258","CESAR",2020-04-07,1
"3259","CESAR",2020-06-07,7
"3260","CESAR",2020-07-07,97
"3261","CESAR",2020-08-07,192
"3262","CESAR",2020-09-07,432
"3263","CESAR",2020-10-08,174
"3264","CESAR",2020-11-08,74
"3265","CESAR",2020-04-08,3
"3266","CESAR",2020-06-08,18
"3267","CESAR",2020-07-08,55
"3268","CESAR",2020-08-08,202
"3269","CESAR",2020-09-08,409
"3270","CESAR",2020-10-09,114
"3271","CESAR",2020-11-09,94
"3272","CESAR",2020-06-09,53
"3273","CESAR",2020-07-09,76
"3274","CESAR",2020-08-09,320
"3275","CESAR",2020-09-09,384
"3276","CHOCO",2020-10-01,3
"3277","CHOCO",2020-11-01,6
"3278","CHOCO",2020-04-01,2
"3279","CHOCO",2020-05-01,11
"3280","CHOCO",2020-06-01,77
"3281","CHOCO",2020-07-01,55
"3282","CHOCO",2020-08-01,23
"3283","CHOCO",2020-09-01,7
"3284","CHOCO",2020-10-10,1
"3285","CHOCO",2020-11-10,5
"3286","CHOCO",2020-05-10,4
"3287","CHOCO",2020-06-10,69
"3288","CHOCO",2020-07-10,51
"3289","CHOCO",2020-08-10,20
"3290","CHOCO",2020-09-10,6
"3291","CHOCO",2020-10-11,3
"3292","CHOCO",2020-11-11,6
"3293","CHOCO",2020-05-11,1
"3294","CHOCO",2020-06-11,41
"3295","CHOCO",2020-07-11,30
"3296","CHOCO",2020-08-11,17
"3297","CHOCO",2020-09-11,7
"3298","CHOCO",2020-10-12,8
"3299","CHOCO",2020-11-12,2
"3300","CHOCO",2020-04-12,1
"3301","CHOCO",2020-05-12,9
"3302","CHOCO",2020-06-12,38
"3303","CHOCO",2020-07-12,56
"3304","CHOCO",2020-08-12,5
"3305","CHOCO",2020-09-12,4
"3306","CHOCO",2020-10-13,7
"3307","CHOCO",2020-11-13,2
"3308","CHOCO",2020-04-13,1
"3309","CHOCO",2020-05-13,11
"3310","CHOCO",2020-06-13,35
"3311","CHOCO",2020-07-13,37
"3312","CHOCO",2020-08-13,7
"3313","CHOCO",2020-09-13,9
"3314","CHOCO",2020-10-14,5
"3315","CHOCO",2020-11-14,2
"3316","CHOCO",2020-04-14,3
"3317","CHOCO",2020-05-14,4
"3318","CHOCO",2020-06-14,40
"3319","CHOCO",2020-07-14,25
"3320","CHOCO",2020-08-14,6
"3321","CHOCO",2020-09-14,1
"3322","CHOCO",2020-10-15,15
"3323","CHOCO",2020-11-15,2
"3324","CHOCO",2020-04-15,5
"3325","CHOCO",2020-05-15,17
"3326","CHOCO",2020-06-15,65
"3327","CHOCO",2020-07-15,18
"3328","CHOCO",2020-08-15,15
"3329","CHOCO",2020-09-15,11
"3330","CHOCO",2020-10-16,7
"3331","CHOCO",2020-11-16,3
"3332","CHOCO",2020-04-16,1
"3333","CHOCO",2020-05-16,11
"3334","CHOCO",2020-06-16,63
"3335","CHOCO",2020-07-16,42
"3336","CHOCO",2020-08-16,7
"3337","CHOCO",2020-09-16,7
"3338","CHOCO",2020-10-17,5
"3339","CHOCO",2020-11-17,4
"3340","CHOCO",2020-04-17,3
"3341","CHOCO",2020-05-17,17
"3342","CHOCO",2020-06-17,53
"3343","CHOCO",2020-07-17,36
"3344","CHOCO",2020-08-17,10
"3345","CHOCO",2020-09-17,1
"3346","CHOCO",2020-10-18,6
"3347","CHOCO",2020-11-18,9
"3348","CHOCO",2020-04-18,6
"3349","CHOCO",2020-05-18,12
"3350","CHOCO",2020-06-18,58
"3351","CHOCO",2020-07-18,50
"3352","CHOCO",2020-08-18,10
"3353","CHOCO",2020-09-18,7
"3354","CHOCO",2020-10-19,5
"3355","CHOCO",2020-11-19,4
"3356","CHOCO",2020-04-19,6
"3357","CHOCO",2020-05-19,18
"3358","CHOCO",2020-06-19,67
"3359","CHOCO",2020-07-19,11
"3360","CHOCO",2020-08-19,10
"3361","CHOCO",2020-09-19,4
"3362","CHOCO",2020-10-02,5
"3363","CHOCO",2020-11-02,2
"3364","CHOCO",2020-04-02,1
"3365","CHOCO",2020-05-02,8
"3366","CHOCO",2020-06-02,40
"3367","CHOCO",2020-07-02,49
"3368","CHOCO",2020-08-02,12
"3369","CHOCO",2020-09-02,10
"3370","CHOCO",2020-10-20,7
"3371","CHOCO",2020-11-20,4
"3372","CHOCO",2020-04-20,4
"3373","CHOCO",2020-05-20,25
"3374","CHOCO",2020-06-20,91
"3375","CHOCO",2020-07-20,27
"3376","CHOCO",2020-08-20,11
"3377","CHOCO",2020-09-20,4
"3378","CHOCO",2020-10-21,25
"3379","CHOCO",2020-11-21,2
"3380","CHOCO",2020-05-21,17
"3381","CHOCO",2020-06-21,30
"3382","CHOCO",2020-07-21,16
"3383","CHOCO",2020-08-21,11
"3384","CHOCO",2020-09-21,3
"3385","CHOCO",2020-10-22,15
"3386","CHOCO",2020-05-22,12
"3387","CHOCO",2020-06-22,55
"3388","CHOCO",2020-07-22,9
"3389","CHOCO",2020-08-22,10
"3390","CHOCO",2020-09-22,7
"3391","CHOCO",2020-10-23,7
"3392","CHOCO",2020-03-23,1
"3393","CHOCO",2020-04-23,2
"3394","CHOCO",2020-05-23,18
"3395","CHOCO",2020-06-23,76
"3396","CHOCO",2020-07-23,35
"3397","CHOCO",2020-08-23,20
"3398","CHOCO",2020-09-23,8
"3399","CHOCO",2020-10-24,12
"3400","CHOCO",2020-11-24,1
"3401","CHOCO",2020-04-24,1
"3402","CHOCO",2020-05-24,19
"3403","CHOCO",2020-06-24,47
"3404","CHOCO",2020-07-24,58
"3405","CHOCO",2020-08-24,28
"3406","CHOCO",2020-09-24,4
"3407","CHOCO",2020-10-25,6
"3408","CHOCO",2020-04-25,1
"3409","CHOCO",2020-05-25,27
"3410","CHOCO",2020-06-25,64
"3411","CHOCO",2020-07-25,61
"3412","CHOCO",2020-08-25,9
"3413","CHOCO",2020-09-25,7
"3414","CHOCO",2020-10-26,8
"3415","CHOCO",2020-11-26,1
"3416","CHOCO",2020-04-26,2
"3417","CHOCO",2020-05-26,24
"3418","CHOCO",2020-06-26,103
"3419","CHOCO",2020-07-26,27
"3420","CHOCO",2020-08-26,8
"3421","CHOCO",2020-09-26,9
"3422","CHOCO",2020-10-27,15
"3423","CHOCO",2020-04-27,3
"3424","CHOCO",2020-05-27,70
"3425","CHOCO",2020-06-27,44
"3426","CHOCO",2020-07-27,41
"3427","CHOCO",2020-08-27,8
"3428","CHOCO",2020-09-27,3
"3429","CHOCO",2020-10-28,57
"3430","CHOCO",2020-04-28,8
"3431","CHOCO",2020-05-28,44
"3432","CHOCO",2020-06-28,38
"3433","CHOCO",2020-07-28,27
"3434","CHOCO",2020-08-28,16
"3435","CHOCO",2020-09-28,12
"3436","CHOCO",2020-10-29,25
"3437","CHOCO",2020-04-29,3
"3438","CHOCO",2020-05-29,32
"3439","CHOCO",2020-06-29,32
"3440","CHOCO",2020-07-29,13
"3441","CHOCO",2020-08-29,5
"3442","CHOCO",2020-09-29,7
"3443","CHOCO",2020-10-03,3
"3444","CHOCO",2020-11-03,7
"3445","CHOCO",2020-05-03,2
"3446","CHOCO",2020-06-03,48
"3447","CHOCO",2020-07-03,45
"3448","CHOCO",2020-08-03,36
"3449","CHOCO",2020-09-03,2
"3450","CHOCO",2020-10-30,6
"3451","CHOCO",2020-11-30,1
"3452","CHOCO",2020-05-30,46
"3453","CHOCO",2020-06-30,90
"3454","CHOCO",2020-07-30,12
"3455","CHOCO",2020-08-30,3
"3456","CHOCO",2020-09-30,9
"3457","CHOCO",2020-10-31,4
"3458","CHOCO",2020-05-31,25
"3459","CHOCO",2020-07-31,19
"3460","CHOCO",2020-08-31,6
"3461","CHOCO",2020-10-04,4
"3462","CHOCO",2020-11-04,10
"3463","CHOCO",2020-04-04,2
"3464","CHOCO",2020-05-04,1
"3465","CHOCO",2020-06-04,40
"3466","CHOCO",2020-07-04,31
"3467","CHOCO",2020-08-04,17
"3468","CHOCO",2020-09-04,5
"3469","CHOCO",2020-10-05,6
"3470","CHOCO",2020-11-05,10
"3471","CHOCO",2020-04-05,1
"3472","CHOCO",2020-05-05,6
"3473","CHOCO",2020-06-05,113
"3474","CHOCO",2020-07-05,69
"3475","CHOCO",2020-08-05,28
"3476","CHOCO",2020-09-05,14
"3477","CHOCO",2020-10-06,4
"3478","CHOCO",2020-11-06,35
"3479","CHOCO",2020-04-06,2
"3480","CHOCO",2020-05-06,1
"3481","CHOCO",2020-06-06,37
"3482","CHOCO",2020-07-06,90
"3483","CHOCO",2020-08-06,13
"3484","CHOCO",2020-09-06,9
"3485","CHOCO",2020-10-07,9
"3486","CHOCO",2020-11-07,21
"3487","CHOCO",2020-05-07,7
"3488","CHOCO",2020-06-07,26
"3489","CHOCO",2020-07-07,27
"3490","CHOCO",2020-08-07,39
"3491","CHOCO",2020-09-07,16
"3492","CHOCO",2020-10-08,9
"3493","CHOCO",2020-11-08,8
"3494","CHOCO",2020-05-08,6
"3495","CHOCO",2020-06-08,73
"3496","CHOCO",2020-07-08,44
"3497","CHOCO",2020-08-08,17
"3498","CHOCO",2020-09-08,9
"3499","CHOCO",2020-10-09,1
"3500","CHOCO",2020-11-09,3
"3501","CHOCO",2020-04-09,1
"3502","CHOCO",2020-05-09,10
"3503","CHOCO",2020-06-09,39
"3504","CHOCO",2020-07-09,30
"3505","CHOCO",2020-08-09,5
"3506","CHOCO",2020-09-09,9
"3507","CORDOBA",2020-10-01,84
"3508","CORDOBA",2020-11-01,38
"3509","CORDOBA",2020-04-01,1
"3510","CORDOBA",2020-05-01,2
"3511","CORDOBA",2020-06-01,17
"3512","CORDOBA",2020-07-01,297
